customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01371,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.32,1188.96,Yes
CUST-01372,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.62,1239.11,No
CUST-01373,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.6,5756.96,Yes
CUST-01374,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.26,1108.65,No
CUST-01375,Male,0,Yes,No,23,Yes,No,No,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),48.04,1153.6,No
CUST-01376,Female,0,Yes,No,22,No,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,49.39,1070.6,No
CUST-01377,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),30.91,1311.52,No
CUST-01378,Female,1,Yes,No,32,No,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,61.76,1995.5,No
CUST-01379,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),24.84,1004.99,No
CUST-01380,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.07,2871.27,No
CUST-01381,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.05,540.06,Yes
CUST-01382,Male,0,Yes,No,62,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),85.72,5396.69,No
CUST-01383,Female,0,Yes,No,10,Yes,Yes,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.11,798.62,Yes
CUST-01384,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Electronic check,101.83,2366.23,No
CUST-01385,Female,0,No,No,60,Yes,Yes,No,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,110.24,6635.41,Yes
CUST-01386,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,No,Mailed check,83.39,5252.39,No
CUST-01387,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),33.43,1114.12,No
CUST-01388,Male,0,No,No,52,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.83,3615.28,No
CUST-01389,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),112.12,5212.32,Yes
CUST-01390,Female,0,No,No,51,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),37.93,1966.64,No
CUST-01391,Female,1,Yes,No,56,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,56.93,3121.28,No
CUST-01392,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),92.81,2037.72,Yes
CUST-01393,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,94.33,5490.27,No
CUST-01394,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,112.94,7651.94,No
CUST-01395,Female,0,No,Yes,55,No,Yes,DSL,No,No,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),42.72,2360.39,No
CUST-01396,Male,1,Yes,No,41,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),103.83,4321.6,No
CUST-01397,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),23.25,412.23,No
CUST-01398,Female,0,No,No,70,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),32.58,2350.77,Yes
CUST-01399,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,112.3,3545.62,No
CUST-01400,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),106.08,278.98,Yes
CUST-01401,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),24.09,645.49,Yes
CUST-01402,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.76, ,No
CUST-01403,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.19,3252.81,Yes
CUST-01404,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),58.0,2623.09,No
CUST-01405,Female,0,No,Yes,36,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,64.78,2285.18,No
CUST-01406,Female,1,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),72.85,3482.63,No
CUST-01407,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,31.06,590.97,Yes
CUST-01408,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),116.64,1477.72,No
CUST-01409,Female,0,No,No,66,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,113.78,7612.43,No
CUST-01410,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),58.88,3775.87,No
CUST-01411,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,66.77,1664.86,No
CUST-01412,Male,0,Yes,Yes,9,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.31,516.25,Yes
CUST-01413,Female,0,No,No,69,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.07,5699.32,No
CUST-01414,Female,1,No,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Mailed check,87.93,3680.04,No
CUST-01415,Female,0,No,No,69,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Mailed check,71.54,4878.37,No
CUST-01416,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),110.43,7786.77,Yes
CUST-01417,Male,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.67,3004.65,No
CUST-01418,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),44.01,133.27,Yes
CUST-01419,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),83.57,307.3,No
CUST-01420,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),34.26,1196.57,No
CUST-01421,Male,0,Yes,No,51,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.72,3825.82,No
CUST-01422,Male,1,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Credit card (automatic),50.33,3331.06,No
CUST-01423,Male,0,Yes,Yes,62,Yes,No,DSL,No,No internet service,No,Yes,No,No,One year,No,Electronic check,31.73,1900.65,No
CUST-01424,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,One year,No,Electronic check,49.65,192.43,No
CUST-01425,Female,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.25,2064.69,Yes
CUST-01426,Male,0,No,No,5,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),80.95,401.43,No
CUST-01427,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),23.17,135.12,No
CUST-01428,Female,0,Yes,No,43,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),99.83,4358.1,Yes
CUST-01429,Male,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),76.42,1323.19,No
CUST-01430,Male,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Mailed check,103.71,5514.76,Yes
CUST-01431,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,34.03,963.67,No
CUST-01432,Female,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,65.22,1572.58,Yes
CUST-01433,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),84.79,5257.71,No
CUST-01434,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.58,2141.55,No
CUST-01435,Female,0,No,No,12,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),19.39,236.37,No
CUST-01436,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.3,3491.48,Yes
CUST-01437,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),96.08,2506.11,Yes
CUST-01438,Female,0,Yes,No,50,Yes,Yes,No,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),96.22,4753.09,No
CUST-01439,Male,0,No,Yes,33,Yes,No,No,No,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,110.05,3623.11,No
CUST-01440,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),75.81,2009.86,No
CUST-01441,Female,0,No,No,71,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.16,5806.75,No
CUST-01442,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),38.9,1121.18,Yes
CUST-01443,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),65.04,510.23,No
CUST-01444,Male,0,No,Yes,12,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.76,420.83,No
CUST-01445,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),27.89,1818.44,No
CUST-01446,Female,0,No,No,37,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,43.53,1657.97,No
CUST-01447,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.95,1340.95,No
CUST-01448,Female,0,No,Yes,30,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),81.82,2432.52,Yes
CUST-01449,Female,0,No,No,41,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Credit card (automatic),68.43,2701.76,Yes
CUST-01450,Female,1,Yes,Yes,61,Yes,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),107.45,6509.88,No
CUST-01451,Male,0,No,No,63,Yes,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),50.68,3218.63,No
CUST-01452,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.68,879.13,Yes
CUST-01453,Male,0,Yes,No,43,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.57,2656.44,No
CUST-01454,Male,0,No,No,62,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),31.8,1927.5,Yes
CUST-01455,Male,0,No,Yes,39,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.58,4051.2,No
CUST-01456,Female,0,Yes,Yes,40,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),66.93,2669.61,No
CUST-01457,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,32.0,2280.86,No
CUST-01458,Female,0,No,No,49,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,36.82,1817.07,Yes
CUST-01459,Male,0,Yes,No,19,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,25.22,502.69,No
CUST-01460,Male,0,Yes,No,69,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Mailed check,82.42,5645.81,No
CUST-01461,Male,0,No,Yes,41,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,54.31,2184.02,No
CUST-01462,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,114.64,3699.72,No
CUST-01463,Male,0,Yes,No,62,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.84,4522.92,No
CUST-01464,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.54,2363.6,No
CUST-01465,Female,1,Yes,No,64,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),76.89,4978.9,No
CUST-01466,Female,0,Yes,Yes,51,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.67,5918.62,Yes
CUST-01467,Female,0,Yes,Yes,5,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,20.31,186.9,No
CUST-01468,Female,1,No,No,6,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.98,324.41,Yes
CUST-01469,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.82,903.07,Yes
CUST-01470,Male,0,No,No,60,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,20.46,1239.08,No
CUST-01471,Female,1,No,No,33,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,114.33,3809.46,Yes
CUST-01472,Male,0,No,No,34,No,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,80.78,2762.82,Yes
CUST-01473,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,41.17,783.75,No
CUST-01474,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.97,1518.87,No
CUST-01475,Female,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,28.41,1599.72,No
CUST-01476,Male,1,No,No,53,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,101.78,5424.08,No
CUST-01477,Female,0,No,Yes,34,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.14,3400.95,No
CUST-01478,Female,0,Yes,Yes,46,No,Yes,No,Yes,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,101.39,4606.02,No
CUST-01479,Female,0,No,Yes,45,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.06,5220.78,No
CUST-01480,Male,0,No,No,3,Yes,No phone service,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,57.06,105.85,No
CUST-01481,Male,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),109.58,969.16,No
CUST-01482,Female,0,Yes,Yes,39,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Mailed check,34.15,1394.46,No
CUST-01483,Male,1,No,No,54,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,111.92,6035.54,No
CUST-01484,Male,0,Yes,No,39,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.37,1637.13,No
CUST-01485,Male,0,No,No,22,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,58.8,1300.68,No
CUST-01486,Male,0,No,No,14,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),69.54,964.25,Yes
CUST-01487,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.32,317.54,Yes
CUST-01488,Male,0,No,Yes,39,No,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,56.93,2226.08,Yes
CUST-01489,Male,0,Yes,No,17,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),52.16,909.51,No
CUST-01490,Male,0,Yes,No,20,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),116.28,2318.76,No
CUST-01491,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,25.46,24.53,No
CUST-01492,Male,0,No,No,45,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.56,925.86,No
CUST-01493,Female,0,Yes,No,52,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,23.67,1276.25,No
CUST-01494,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),109.42,2089.24,No
CUST-01495,Male,0,No,No,58,No,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),41.28,2352.25,No
CUST-01496,Female,0,No,Yes,20,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),22.37,504.21,No
CUST-01497,Female,0,No,No,50,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),90.88,4583.89,No
CUST-01498,Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.04,2031.65,Yes
CUST-01499,Male,0,No,Yes,67,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,97.17,6459.15,No
CUST-01500,Male,0,Yes,Yes,9,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,70.37,644.65,Yes
CUST-01501,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,One year,No,Electronic check,35.71,2256.69,No
CUST-01502,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),47.06,450.5,No
CUST-01503,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),24.12,631.44,No
CUST-01504,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,88.39,3162.25,No
CUST-01505,Male,0,Yes,No,70,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),82.77,5820.49,No
CUST-01506,Female,0,Yes,No,37,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,86.06,3145.38,No
CUST-01507,Female,0,Yes,No,71,Yes,No,No,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),115.76,8182.41,No
CUST-01508,Female,0,Yes,Yes,58,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),24.02,1378.02,No
CUST-01509,Female,0,Yes,Yes,56,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,24.51,1354.51,No
CUST-01510,Male,0,No,Yes,59,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.84,5460.79,No
CUST-01511,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),115.28,3150.7,Yes
CUST-01512,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,72.27,2029.2,No
CUST-01513,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,99.27,4578.53,No
CUST-01514,Female,0,Yes,No,70,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),78.94,5540.49,No
CUST-01515,Female,1,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,111.24,7417.26,No
CUST-01516,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,37.96,2046.82,No
